0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.30089778,0.2830532,0.04703603,0.14142728,0.0066771307,-0.043517165,0.000640279,0.1405822,-0.008608058,-0.34613088,-0.018551972,-0.3056565,-0.08445803,0.22399218,0.22618699,0.012089981
-0.07291984,-0.087648384,0.06400312,-0.22923777,-0.082193956,-0.13035579,-0.061544392,0.24327391,-0.005903574,0.23035458,0.12703517,-0.104315214,0.05504238,0.21482725,-0.04092651,-0.07808724
0.10391768,0.028666617,0.07929816,-0.055904407,0.2422317,-0.1308871,-0.037435297,-0.29954892,-0.23895587,-0.08330876,0.16970088,-0.12956108,0.21638514,0.004417249,0.20285934,0.0049894447
0.12334145,-0.06316,0.10423727,0.08698575,-0.12289659,-0.08060192,0.08663487,0.09632442,0.079848,-0.060108308,0.026798237,0.18033113,0.1523356,-0.012569209,-0.14935277,0.025055714
-0.011470914,-0.21799912,-0.062158223,0.026323259,0.05061377,-0.26403645,-0.24105099,-0.08769239,0.0050029675,-0.13803838,0.13333534,-0.0060799867,-0.26623884,0.029749764,0.12451605,0.08967232
-0.14157362,0.28591937,0.6389201,0.012008237,-0.42510754,0.11365223,-0.7879021,0.053786814,0.25858614,-0.58088356,-0.2746932,0.087045416,-0.324634,0.18488039,-0.42042658,-0.057622187
-0.22522038,0.2015878,-0.14056748,-0.070519894,-0.024976334,0.16274452,-0.035776112,0.08060787,-0.002270523,0.3223284,-0.14770855,0.07149021,-0.16660087,-0.08702611,0.020249529,0.048640728
-0.20231475,0.04617327,-0.095816284,0.030818887,-0.01948131,-0.10983488,0.052291173,0.13487214,-0.07762474,0.08769247,-0.014448332,0.15505542,0.08569257,-0.033275433,-0.019617535,0.02713753
-0.0052730767,-0.0030345193,0.14041428,0.0091001345,0.01334984,-0.19158365,-0.013604712,0.14443138,-0.0333576,0.22051482,-0.08906077,0.33317676,0.05116306,0.1121739,0.0329132,0.039890613
-0.0730027,0.14184202,0.028993916,-0.022684792,-0.18012021,-0.26057848,-0.14044733,-0.18958122,-0.0069524655,-0.055229913,0.069543846,0.18806659,-0.03438089,-0.17884395,-0.18976045,0.118823074
-0.06305475,-0.084553055,-0.021306979,-0.16688651,0.17350553,-0.008045175,0.14876747,-0.16300596,-0.11424858,-0.2786566,-0.04311584,-0.10043548,0.17368665,0.35214785,-0.09467281,-0.14872082
-0.0038177113,0.03393507,-0.17403895,-0.09107418,0.05624815,0.065203495,-0.008606059,-0.2705272,-0.19806522,-0.26359662,-0.036723334,0.0051624766,0.11192929,-0.1742563,0.03589127,0.10380985
-0.043240435,-0.15427448,0.11637067,0.13226362,-0.1704871,0.08834412,-0.11219168,0.20537986,-0.3661064,-0.38486946,0.43368843,-0.050457165,0.05763454,0.1982408,-0.03950058,0.096981734
0.067521244,-0.082319334,-0.06263781,-0.0030043148,-0.035151582,-0.02918849,0.28704467,0.110369146,0.16804318,-0.11897124,0.09076571,-0.055313222,-0.1437419,0.024691353,-0.020014461,-0.0056242887
-0.18456386,0.12668395,-0.013378573,0.09984386,-0.027752701,0.05925569,0.097559616,-0.38195407,-0.29358846,-0.0005463704,-0.079246506,-0.18478206,-0.076326676,-0.0610738,0.35056132,0.27587909
-0.02664289,0.004669226,-0.1638535,0.19113074,-0.06232989,-0.058953773,0.28621757,-0.41054666,-0.15530665,-0.20816296,0.067181766,0.06711269,0.05163495,-0.18321584,-0.055008017,0.16824485
0.08525904,0.114700995,-0.05489843,-0.09185207,-0.10676418,-0.14202121,-0.077531576,-0.16218822,-0.13517949,-0.2693353,-0.1039014,-0.062288072,-0.20721807,0.45406675,-0.06032356,-0.10552685
0.016592883,0.10491748,0.21118791,0.21311724,-0.05802227,-0.26740545,-0.11896807,0.1807573,-0.09142159,-0.09070893,0.20561318,0.13445406,-0.04740798,0.034920692,0.028551545,-0.11426262
-0.17772555,-0.032371677,0.40774265,-0.09980818,-0.43381277,-0.008619664,0.0652756,-0.052555688,0.1094213,0.14441964,-0.17513101,0.040834587,-0.19877516,0.31454116,0.29321977,-0.106555715
-0.13958095,0.106340036,-0.121822685,0.04622495,-0.07343206,-0.17410056,0.15376106,-0.21886663,0.035068996,0.1430229,0.05343793,-0.15098912,-0.14832819,-0.030099101,-0.038244545,-0.07144904
0.07319101,0.0047494904,0.047546916,0.07336614,0.010378867,-0.04866684,0.25162068,-0.038774062,0.29615542,0.04661915,0.00922486,0.10814903,-0.20501858,0.09384484,-0.098006144,-0.25132433
0.21238647,0.097256176,-0.10548,-0.0409567,-0.005299706,-0.15885168,0.009315056,0.068245895,-0.05627754,-0.12884834,-0.03841514,0.08426604,0.030725634,0.37940785,-0.0836434,0.21495669
0.030699724,0.0900285,0.021346351,-0.20329562,0.10296264,-0.17712057,-0.13592021,0.07274876,-0.06668425,0.064446904,0.15405264,-0.22240934,-0.13065132,0.14001249,0.0062003615,-0.14999776
0.048652988,0.016413642,0.2352237,-0.19010264,0.18675485,0.13974912,-0.018160364,-0.26640287,-0.038957726,0.07029697,-0.033817988,-0.1315653,0.013119687,0.17495829,-0.056733172,0.2263734
0.17186402,0.21512158,0.12404105,-0.14723179,-0.035522055,-0.1592539,-0.080123305,-0.17635517,0.14742908,0.19111665,0.07558286,-0.2088939,-0.020367524,-0.0033634373,-0.104695566,-0.060693987
-0.040693227,0.0512639,0.08601162,-0.0012304264,-0.04453582,0.0049831816,-0.22449097,0.08366944,0.008923027,-0.121856086,0.057382468,-0.06245779,-0.19291933,-0.08675305,0.090520665,0.037602056
-0.3649431,-0.20623627,0.5544487,0.20609707,-0.23357256,-0.3593689,0.67671853,0.33483392,0.02273754,-0.24833427,-0.49999255,-0.5521625,-0.19325972,0.44411528,-0.22519267,0.054705016
0.0599073,-0.05970154,0.21114056,0.03884915,-0.19012165,-0.09573067,0.10781825,-0.20692769,-0.14483535,0.0715839,-0.13360007,0.0261123,0.04382882,0.13055746,0.16342497,0.055372454
0.24889033,-0.12302046,-0.020999616,0.14980984,-0.09090838,0.1870375,0.16386662,0.09997682,-0.2538762,-0.25122014,-0.14313255,-0.014622178,0.08957468,0.31182998,-0.06929793,0.04284157
0.2832251,-0.038421515,-0.16016194,-0.054376133,0.016411258,0.012117653,0.036754165,-0.058020014,-0.008101896,0.06836612,0.22270447,-0.28666848,-0.010996934,0.13648991,-0.091312006,-0.16548921
-0.23097925,0.18486798,0.1433777,-0.010212964,-0.022165649,-0.18855776,0.22500792,0.10571874,-0.022277614,-0.24325126,-0.11600887,0.1997131,0.061659608,0.105122626,0.03278791,-0.1796212
0.12762286,0.14004485,0.15902624,0.2123065,-0.16525947,-0.2533313,-0.13306291,-0.22153786,0.09391317,-0.031751405,-0.09926651,-0.015975377,0.2164139,0.21618232,-0.13779226,-0.031244218
0.11342363,-0.049828548,0.08983177,-0.14642897,0.08046742,0.085552506,0.21095993,-0.3311052,-0.07169602,0.08910592,-0.0670443,-0.1940879,0.033271324,0.012008614,0.10842226,-0.15404391
-0.15592152,0.17527397,-0.023149895,0.01576742,-0.19587123,0.26147604,-0.07521565,0.036741156,-0.1507588,0.016264454,-0.24377716,0.08022648,0.089432925,0.11484195,0.34337842,0.03162546
0.104733765,0.014425876,-0.118699886,0.01798557,-0.28097585,0.15504579,0.10760532,0.11289835,-0.0970857,0.10729995,-0.12996863,0.039426375,-0.099110745,0.30713394,0.27957526,-0.1373581
-0.06370664,-0.054687567,0.09025309,-0.13049202,0.02158756,-0.10121794,0.017989907,-0.21220483,0.19386849,0.20124812,-0.058458634,-0.028961206,-0.020011047,0.18802342,0.15120967,-0.07163514
-0.10991335,0.22928016,0.0003889288,-0.37928492,0.29427624,-0.33256912,-0.039348863,0.0028925864,-0.2585984,0.23627624,-0.10268881,0.21933098,-0.03095965,-0.24177946,-0.017389972,0.24084193
-0.02366491,0.10823059,0.01807416,0.11876178,-0.08311393,-0.11836788,0.011883483,-0.1271164,-0.18742709,-0.10164868,-0.10515293,0.0048049856,0.10468423,-0.13626674,0.22039802,0.048278183
-0.0035900925,-0.17402881,0.08676982,0.10077707,-0.07941903,-0.10644367,0.1054238,0.047079507,-0.086498,-0.1937277,-0.044420723,0.17880599,0.20971893,-0.06623503,-0.04070975,-0.037507493
0.034768187,-0.061040435,-0.11498382,0.1308864,-0.019801727,0.10095072,-0.1923796,-0.06487852,0.08398574,-0.15438628,-0.0713094,0.03133389,-0.2614969,-0.10239997,-0.31275198,0.04463736
0.15968512,-0.07077127,0.16843984,-0.11924102,0.034049008,0.00624624,0.19052452,-0.18067172,-0.15212534,0.12703331,-0.24225318,-0.24643628,0.05060603,0.08143931,0.12327816,0.17466977
0.008509356,0.009018008,0.24753527,0.0082053,0.17477934,0.15154879,0.09862832,0.006094051,-0.10058921,-0.23679031,-0.024120718,0.065809384,-0.36801726,0.17994456,0.006456402,-0.112150915
-0.20952561,0.06814036,-0.014248,-0.11951877,-0.02844885,0.17302638,0.092469834,-0.02471358,0.016147073,0.10210877,0.013020371,-0.012114865,-0.1017821,-0.05410747,0.25184542,0.1816731
-0.18123272,-0.10527257,0.07699346,-0.21267979,-0.45867798,-0.15698448,0.17568648,-0.05489887,-0.12843184,-0.19919582,-0.08631493,-0.04177127,0.08238845,0.047671203,-0.017204432,-0.106566094
0.24887691,0.19511318,-0.022963414,-0.16161184,0.1416844,-0.28073344,0.13024285,-0.14985661,-0.13440292,-0.11253184,0.017897485,0.16078185,0.19364521,-0.0053033894,-0.042324997,-0.12890553
-0.023746746,-0.0989699,0.09692303,0.28445145,-0.08489007,-0.10692859,-0.07062521,-0.21480775,-0.025685828,0.029238153,-0.29212126,-0.092687115,0.19656427,-0.053214736,0.0375737,-0.15916555
-0.22116855,-0.1766599,0.1476392,-0.044574358,-0.021165892,-0.3339302,0.14457858,-0.22271483,-0.031630438,0.107332356,-0.22032015,0.20451958,0.062281154,0.02604483,0.04283912,0.0616427
0.019496454,-0.061346114,0.019511018,-0.6105178,-0.1080117,-0.39396593,0.09522297,-0.69775134,-0.037638556,-0.19634348,-0.61952,-0.7234676,-0.2076993,0.41803658,0.18297276,0.286715
0.16563627,0.036497697,-0.22196308,-0.3942288,0.03581035,0.1926039,-0.1275982,0.035599206,-0.1671936,0.13238652,0.006771307,0.027074814,-0.018764243,0.22251523,-0.00070945953,0.12241646
-0.028541917,0.15006575,-0.065333314,-0.18700662,0.03780487,0.19564952,0.07960923,0.112424746,0.078834265,-0.060993508,0.13804993,-0.10206702,-0.040581763,0.06522182,0.18147756,-0.06822442
0.0005038416,0.18844977,0.054843277,0.016234867,-0.11523009,0.06512909,0.21274187,0.19549823,0.16058633,0.08775246,-0.060453292,0.16797893,-0.1205473,0.014270756,-0.07335013,-0.10710402
-0.06328387,-0.16239838,-0.10531554,-0.18194824,-0.20023803,-0.18917307,0.088336125,0.4053824,-0.05491774,0.10298401,0.0861736,-0.10346593,0.028830083,0.2177307,0.09926371,-0.05338884
0.019196965,-0.16591457,-0.1136236,0.13670313,-0.0013681029,-0.049470007,0.14858222,0.25098825,-0.14397638,0.014543484,0.135393,0.020345084,-0.014345962,0.09513101,-0.18280979,-0.1765406
0.028837329,0.19791898,0.023985516,-0.0023200111,0.19731432,0.16222051,0.03654489,0.10573445,-0.30631697,0.1079003,-0.0033499394,-0.010918805,0.057725582,0.06372434,-0.09577502,0.09329134
0.13278207,0.12426314,-0.19422324,0.07481176,-0.22338048,0.017321983,-0.057377797,-0.23218033,-0.16020481,-0.030102402,0.01952018,-0.15814632,-0.12580918,0.21521229,-0.2784758,0.05462578
0.23678662,0.19779204,0.02389014,-0.08755261,0.11159449,-0.07609845,0.052319575,0.07090561,0.0040902533,0.00399277,-0.031837106,0.13141032,-0.12199192,0.040550545,-0.10208024,-0.21431988
-0.05750381,0.17829788,0.09246283,0.048123922,0.054700144,0.03495501,0.2954319,-0.060849942,-0.06187931,-0.08785576,0.018190825,0.022921741,-0.2083865,-0.00276313,0.38465437,0.035398044
0.11230321,-0.07977003,0.217484,-0.07112789,-0.25442153,-0.022653908,-0.20944133,0.019538725,0.0060189078,0.21172829,-0.27493715,0.09992,-0.08315412,0.18508413,0.08200386,0.083030574
-0.08323649,0.1385358,-0.21156563,-0.1476225,0.102375396,0.004509677,0.0925719,-0.0880845,0.08532379,-0.26167786,-0.07033215,0.14968672,-0.054595303,-0.107815266,0.057694312,-0.0668375
0.069649935,-0.12002699,-0.0026396709,-0.09669428,-0.02471366,0.17943202,-0.025408473,0.11351866,-0.041253313,-0.099192895,0.06694972,-0.12893929,0.009567531,0.17642048,0.2690291,0.22815509
-0.13639003,0.0407619,-0.5605202,0.095740475,0.26910296,0.55626214,-0.19956133,-0.04449178,-0.5708571,0.25089222,-0.32519725,-0.28156248,-0.68539244,-0.31255826,-0.015257027,0.5732877
0.32051846,-0.09445314,-0.36903974,0.11051342,-0.0107741,-0.09476886,-0.31860584,0.08665084,-0.19156332,-0.0063820216,0.18891077,-0.046952203,0.041383494,-0.107725464,-0.15167794,0.17972551
0.28997433,-0.15162931,-0.18086007,-0.1740509,-0.32506943,0.145739,-0.11174744,0.43244454,0.35493958,-0.12071605,-0.15415198,-1.0273098,-0.101099126,0.32212904,0.28448462,-0.18248427
0.32315043,0.028048113,0.56648654,0.006030088,-0.54912883,-0.17975982,-0.22025977,0.21473235,0.19079232,-0.3863758,0.4604745,-0.5539894,0.4220892,-0.012919925,0.5011546,-0.7985653
0.3059449,-0.04200228,0.10347228,0.17759025,-0.12662485,0.03707354,0.016988171,-0.11288847,0.109046824,0.14287613,0.11071067,0.12409808,0.07235128,-0.0080829635,0.091924995,-0.1437405
-0.16688983,-0.0660897,0.07466192,-0.02913916,-0.17898616,-0.15886688,0.13201104,0.28101116,-0.03467996,-0.034056347,0.17230998,-0.024898505,0.02848459,0.19862053,-0.0009550501,0.019997137
-0.13773255,-0.141216,0.1936477,0.043634005,-0.03900697,0.068496175,0.055200797,0.33757624,-0.28980833,-0.32584053,0.14422739,0.02641282,0.0008640637,0.16270138,0.01149287,0.042723656
0.32735723,0.15805152,0.66555685,-0.32608506,-0.17802644,0.01181497,-0.48960707,-0.011356055,-0.40347728,-0.097398765,0.03089087,0.4468375,0.44386768,0.59635216,-0.50760156,-0.47599468
-0.008261558,0.11715179,-0.045068916,0.09842677,-0.014119042,0.14594221,0.06015225,-0.11225488,-0.08406198,-0.20535997,-0.017136827,0.05514805,0.096084945,-0.1774171,0.020889543,-0.053899232
-0.17705771,0.037432157,0.043937773,0.15333526,-0.16630504,-0.009430034,0.030267091,0.3668051,-0.20073636,-0.0650305,0.16706477,0.035556927,-0.11927645,-0.033872854,0.22201839,0.2472481
-0.10547976,-0.08096899,-0.056715973,0.05679784,-0.035877675,-0.26485458,0.35499924,-0.020317163,-0.0052973516,-0.14096817,-0.048054162,0.077328384,-0.088187546,-0.046160292,-0.3140848,-0.2440868
0.0021128696,0.27866095,-0.25339377,-0.21701787,-0.098671846,-0.0497949,0.27792552,-0.011252405,-0.090071104,-0.20872791,0.03349783,0.06938277,-0.1898963,-0.02596053,-0.04797409,-0.008743522
-0.06439803,0.11074083,-0.022732599,0.06948127,-0.2521614,0.018477209,-0.07531034,-0.08710467,-0.18573235,-0.08768113,0.2516313,-0.4418746,-0.13612463,0.1135419,-0.12383771,-0.18182512
0.1045839,0.16429703,-0.01712689,-0.044635594,-0.0039981534,0.29254416,-0.024799917,0.08656803,-0.093425326,-0.25040957,0.010389206,-0.18576653,0.03078241,0.007182468,-0.15033416,0.022793552
0.1419535,-0.27208987,0.2516876,-0.09578298,0.2600253,0.25544038,-0.103109665,-0.016684448,-0.07400177,0.07435674,0.18878536,0.09103252,0.15686241,-0.044356294,0.17353931,-0.040657245
0.03175428,0.1021067,0.119542815,0.070160836,0.09852886,0.0645642,-0.02715301,-0.040845767,-0.12633611,0.012617388,-0.11684845,0.18842839,0.053992126,-0.043893803,0.049546693,0.25683764
-0.018247988,-0.12872885,-0.04448874,0.046353597,0.14878774,0.074357204,-0.21260114,-0.026332635,0.020278454,0.06811617,0.062446296,0.15205799,0.06587096,0.09677832,-0.19207229,0.12705061
-0.31974602,0.028003026,0.20029503,0.051802233,0.020904616,-0.0052557727,0.1394577,0.047430642,-0.18799569,-0.013227583,-0.02936024,-0.17435378,-0.28201896,0.11337854,0.015199796,-0.060495686
0.10042974,0.16466197,-0.10030901,-0.08842421,0.020902324,0.28653976,-0.104747586,0.06671994,-0.043924917,-0.11246383,-0.07682731,-0.12885489,0.1698088,-0.07856305,0.068484224,0.108178414
0.32365835,-0.107538745,-0.13625346,0.41169336,-0.10138755,0.024154572,0.108243614,-0.06645422,-0.09932253,0.06372719,0.0021542413,0.26763132,0.21820936,0.13450572,0.06044606,0.13018957
0.020480333,-0.054413926,-0.12070182,0.18111154,-0.06771335,0.17719457,0.01569601,-0.29963812,-0.236285,-0.011913873,-0.108901925,-0.15199664,-0.13596848,0.12615716,-0.10180827,0.11026479
0.043897036,0.04716964,-0.012312124,0.07397481,-0.07267932,0.008265585,-0.08168767,0.09895419,-0.14812222,-0.044615377,-0.05866518,0.07656477,0.0069673224,-0.012362838,-0.050668005,-0.15043648
0.034157477,0.11676418,0.011245063,0.049099263,0.28029466,0.10453187,-0.00063289364,0.16590156,-0.25164276,0.05265554,-0.11744742,0.6330581,0.046019707,0.00091564603,0.092368014,0.16197021
-0.16045687,0.057056066,-0.01819167,0.16510646,-0.17784779,-0.16232306,0.06054887,-0.030487709,0.15900505,-0.15780766,-0.07092809,0.17361195,0.12730262,-0.10191009,-0.3636488,-0.13201204
-0.23270468,0.18701437,-0.25794753,0.18377511,-0.6370215,-0.00826369,-0.049453307,-0.1675222,-0.30358857,-0.03295008,0.23079574,-0.31582838,0.71229017,-0.41752446,0.4236143,0.467898
-0.011886364,0.0197288,0.044536356,0.15959771,0.03944255,0.11687642,-0.09769857,0.07751444,-0.1943967,0.15267797,0.073981725,0.098611444,-0.13769242,0.18637013,-0.13388394,0.2251737
0.14949395,-0.22201386,-0.091570735,0.19465701,0.073161595,-0.053634766,0.17600746,0.032097325,0.011450685,-0.27434474,0.12509407,-0.112376206,-0.020744033,0.08279769,-0.07295386,-0.35492644
0.11059818,0.08360303,0.20275973,0.17435041,0.017518068,0.20436047,0.012308509,0.23623429,0.06957601,0.014503502,-0.26758945,-0.0885516,-0.02043224,0.11172553,-0.055142205,-0.24732815
-0.16123402,0.093793705,-0.36920315,0.07378481,0.070077844,-0.33719566,0.03637141,-0.04541468,0.10743848,0.2366797,0.1903232,0.30582592,0.24867752,-0.0039276183,-0.13538705,0.13814585
0.25368404,-0.003317799,0.043024413,-0.16193293,0.27540106,0.2222867,-0.05917658,-0.027455479,-0.17526884,-0.22079378,-0.073990345,-0.030483358,-0.0617963,0.056348804,-0.10075857,0.14780734
-0.12499897,-0.058864176,0.13748048,0.1089187,-0.0812094,0.23780213,-0.17031322,0.33536616,0.21941754,-0.1697211,0.029558377,-0.021019503,0.007359051,0.30638242,-0.12988405,-0.045577157
-0.26701394,0.07800436,0.21740182,0.028515594,0.11884948,0.10096416,0.122916594,0.21041282,0.036172174,0.12619993,0.301478,0.13155651,0.005436637,-0.012304863,-0.14930771,-0.06387505
0.069413185,0.055155143,-0.13453059,-0.13262886,-0.14082508,-0.07823969,0.08836111,0.2056557,0.16182241,-0.19662338,-0.12149804,0.21083264,-0.07526988,0.20534511,-0.18214647,0.094832994
-0.033087414,0.030359158,-0.11496556,-0.14608163,-0.016863024,0.33361146,0.11869307,-0.31805554,0.15706772,0.13263515,0.057258923,-0.07143386,-0.0007235593,-0.02836212,0.17010093,0.06473881
0.10694482,-0.15030916,0.16228674,-0.3004065,-0.024004074,0.001634192,0.290191,0.12565427,-0.07517078,0.022520136,-0.059828687,-0.15775126,-0.13269792,0.22124316,-0.114159994,-0.07021646
0.19816345,-0.25720885,0.18693069,0.083628215,-0.1748872,-0.00606627,0.21525025,-0.024541572,0.29943782,0.056141198,0.04354505,0.0021821759,-0.1696485,0.07891566,0.079849795,-0.13729659
0.15042698,0.09174185,-0.012240782,-0.19474918,0.16955191,-0.111796275,0.025091847,-0.118091635,0.002853877,-0.099636935,-0.249743,0.10079958,-0.16291371,0.050300445,-0.08280799,0.08853105
-0.02463417,-0.08405906,-0.0659502,-0.03863453,0.07108136,0.05574642,-0.101953864,0.10734121,-0.014155596,-0.27509916,0.061777804,-0.05079974,0.2256252,-0.09241275,-0.067544624,0.06313253
-0.018099183,0.21806031,0.08160662,0.11023948,0.24540861,0.11155118,-0.030371124,0.010745884,0.069921315,0.063404776,0.17536044,-0.15154842,-0.049231846,0.014590537,-0.061112653,0.18497331
0.08441934,0.11471512,0.1485031,-0.18084233,0.049238954,0.112692095,-0.3434976,0.32194996,0.029626578,0.12319062,-0.012312108,0.18644772,0.06158575,0.10097104,0.06750085,0.04381814
0.20450564,-0.15534748,-0.035881296,-0.047721174,0.14742827,-0.07184908,0.103485,-0.15972392,-0.035480484,0.2208326,-0.007516056,0.037719216,0.111240536,-0.051537585,-0.16734551,-0.012472897
-0.05270447,-0.087272964,0.044657245,0.012173954,-0.047495905,0.05784933,0.10887702,0.15114748,0.22829333,-0.2316922,0.1774014,0.10241618,0.05513086,0.098640986,0.041582674,-0.15079118
-0.012379295,0.080806896,-0.006442045,-0.10874158,-0.15736178,-0.40070143,0.07181981,0.035848286,0.033463933,-0.09768807,0.16466655,0.11538119,-0.061873402,0.2554898,0.1537254,-0.048062343
0.11231825,-0.034686487,0.01901597,0.35806674,-0.0111786015,0.015875977,-0.103867814,-0.30044717,-0.18253878,-0.20105079,0.12075469,-0.06002176,0.17831318,0.007102429,-0.3226239,0.04434196
0.24347195,0.7457697,0.4887449,0.38216028,0.44527158,0.28414273,-0.24209681,-0.40844443,-0.17355935,-0.114144854,-0.83528346,-0.2101986,0.3609328,0.064258285,-0.28192073,-0.20913379
-0.32943088,0.28682762,0.5790543,0.012550585,-0.46072665,-0.08534391,-0.07053945,-0.36668852,-0.78848135,0.0005999952,0.3009009,-0.40926176,0.52121884,0.38240832,0.17380725,0.035033833
0.18557079,-0.027347751,0.08533554,0.11351817,-0.025549537,-0.1916238,0.25463095,-0.18017702,0.28897133,-0.07056136,0.07480899,0.06147194,-0.1587441,0.17945397,-0.059136804,0.08287445
0.14235221,0.12895939,0.039742414,0.2690753,0.13545035,0.1982318,0.18015197,-0.12365936,0.21409793,-0.103696115,-0.016020223,-0.12996233,0.059916258,-0.06444381,-0.17335306,-0.29559413
0.5339032,0.46776035,0.5979959,-0.1940431,0.22824128,0.024691282,-0.058577172,-0.6110736,-0.49565405,0.36633408,0.015695827,-0.70767605,-0.20546383,0.37374985,-0.33116817,0.08888935
0.035005964,0.08692434,0.011010953,-0.11346575,-0.050467093,-0.061750162,0.3583556,-0.05504105,-0.07779967,-0.21055415,0.08988851,-0.2727427,-0.14947201,0.0990229,-0.19241454,0.12957208
0.09554802,0.12509057,-0.06628983,0.25330687,0.014329223,-0.101330526,-0.08939248,-0.2512748,-0.10924329,0.20713848,-0.113991745,0.0017185652,0.0018817787,-0.011914743,0.12622629,0.058201592
0.08230771,0.0021420107,-0.019803993,-0.065781735,-0.10311775,0.054948166,0.17639066,-0.12964197,-0.12114687,0.114005506,0.12484694,-0.16440806,-0.2901989,0.19167633,0.18366286,0.09416353
-0.19586603,0.086817026,0.050134923,-0.073836714,-0.11360127,-0.19167534,-0.02748949,-0.33930156,-0.102595694,-0.1617074,-0.23194063,0.12149008,0.19583164,0.073427446,0.011127263,0.120914064
-0.09893429,-0.13759731,-0.08057429,-0.23032123,-0.001580381,-0.29194215,0.03062769,0.023206044,-0.07902897,-0.14360178,0.011462231,0.027143706,0.17925932,-0.025097622,0.09645126,0.11430408
-0.24840887,-0.09401991,-0.031714335,-0.07700891,0.003200254,-0.066832185,0.20449778,0.06148402,0.15226339,0.21097204,0.060448207,-0.2244074,-0.023612112,4.9899914e-05,0.006491985,-0.14343363
0.029371178,0.082068644,0.24550056,0.020654613,0.016478227,0.21194108,-0.0597086,0.08056714,0.10528466,0.20349845,-0.0931153,0.093321525,0.12868972,0.109899886,0.063468456,0.072835065
0.107705116,-0.035888113,-0.036715545,0.1265479,-0.17870285,0.034247745,-0.089158215,-0.10069881,-0.18834549,0.13770607,-0.09967666,-0.02445984,0.3141942,-0.08360641,-0.058325805,-0.0002688237
0.24560033,0.032462366,0.018016314,0.03141336,0.024772843,0.10702029,0.17200296,0.08013642,-0.10832126,0.06111554,-0.028370375,0.07514978,-0.089014634,0.0632693,-0.077617645,-0.1184876
0.12944053,-0.023115616,-0.008190436,0.013993478,0.13530199,0.15214954,0.056314208,0.31249735,-0.31124204,0.024042776,0.05288634,0.10022229,0.2436102,-0.124537915,0.11779259,-0.114436105
0.01206462,0.050399058,0.23192455,0.18321857,0.09246107,-0.0007466585,-0.09314429,-0.056943286,0.030582178,0.12249683,0.10337886,0.1492753,-0.058252852,0.09627524,-0.17342946,0.00075393246
-0.08410675,-0.25434434,0.073993914,0.23018222,-0.17803271,0.19521578,-0.056441583,-0.09368885,-0.37528282,0.19009106,-0.013703384,0.23901096,0.11902562,0.018134018,0.0001476073,0.12507546
0.21018983,-0.05600674,-0.0065129944,0.104119964,-0.11755069,0.021393964,-0.16324028,0.12717627,0.009310263,-0.21632421,-0.038422376,0.010466902,-0.07602487,0.1337383,-0.26826182,-0.16883236
0.108174756,-0.2897264,-0.09180806,0.19191088,0.006116501,-0.0685143,0.1312885,-0.123711616,0.017422603,0.026071645,0.05766589,-0.24906652,-0.121793635,0.06712167,-0.15443747,-0.17077534
0.00353531,0.023928557,-0.10704068,-0.09558086,-0.18012178,0.31983006,-0.16487381,-0.13018441,-0.08769064,0.07286001,-0.01815833,0.10130756,0.22956383,-0.085422695,-0.008380227,-0.04068846
0.04986974,0.2731234,-0.29940167,0.11442612,-0.15784894,0.1724872,-0.06444698,-0.08634583,-0.109051116,0.078013584,-0.15287243,0.28655392,-0.1509193,0.14118083,0.18669792,0.18371114
-0.11861901,-0.13566472,-0.14407225,-0.03001631,0.08501277,-0.082534775,0.22269149,-0.057171643,-0.076173924,-0.37827602,0.14701684,0.09598858,-0.0049149315,-0.02936371,-0.08298854,-0.17008527
0.19715203,0.19820221,-0.13491729,-0.2386553,0.029926226,-0.10546365,-0.24948528,0.11794242,-0.07978978,-0.1805048,0.10206112,0.14745732,0.06886484,0.17755602,0.062099654,0.022968678
0.06832416,-0.049356256,0.17997335,0.27304506,-0.1192789,-0.057156548,0.041921366,0.12292216,-0.027781121,-0.23443219,0.05803935,-0.07104315,-0.045859337,0.084966086,0.017743606,-0.20179254
0.24207681,-0.26921043,-0.5891335,-0.16752261,-0.33542004,0.18154278,0.22262773,0.7340875,0.15546618,-0.40612656,0.09459409,-0.47042596,0.40126628,-0.24337044,0.022843359,-0.07800452
-0.27073917,0.23229358,-0.106756136,0.08389282,0.24189474,0.03539269,-0.14299774,0.059710357,-0.2239555,0.06755569,-0.017628372,-0.1293101,-0.148639,-0.3408095,-0.08971887,0.10324548
0.06604584,0.17847522,-0.1449966,0.21729839,-0.056538977,0.16883036,-0.13317901,0.11027659,-0.15984473,0.027576664,-0.026654856,-0.043709032,-0.19868207,0.15586807,-0.17178032,0.049020864
0.13409466,0.031420805,-0.21014729,-0.1942019,-0.036592275,-0.025342187,0.02919961,0.050568532,-0.17734331,-0.3350653,-0.17070164,0.29893133,-0.018769134,-0.057996012,0.07609856,0.028309077
-0.025637373,-0.0071761236,0.2704731,-0.06709439,-0.0054270136,-0.19757643,-0.15355374,-0.1408458,-0.07356418,-0.11856504,-0.21515435,-0.047340464,-0.3194517,0.21804264,0.02020058,0.03777155
